learning_model,learning_model_gr_k5,learning_model_gr68,learning_model_gr912,time_period_start,time_period_end,enrollment_total,enrollment_in_person,enrollment_hybrid,enrollment_virtual,staff_count,staff_count_in_person
In-Person,In-person,In-person,In-person,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,92,NA,NA,NA,33,NA
In-Person,In-person,In-person,In-person,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,92,NA,NA,NA,33,NA
In-Person,In-person,In-person,In-person,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,92,NA,NA,NA,33,NA
In-Person,In-person,In-person,In-person,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,92,NA,NA,NA,33,NA
In-Person,In-person,In-person,In-person,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,92,NA,NA,NA,33,NA
In-Person,In-person,In-person,In-person,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,92,NA,NA,NA,33,NA
In-Person,In-person,In-person,In-person,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,92,NA,NA,NA,33,NA
In-Person,In-person,In-person,In-person,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,92,NA,NA,NA,33,NA
In-Person,In-person,In-person,In-person,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,195,NA,NA,NA,49,NA
In-Person,In-person,In-person,In-person,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,195,NA,NA,NA,49,NA
In-Person,In-person,In-person,In-person,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,195,NA,NA,NA,49,NA
In-Person,In-person,In-person,In-person,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,195,NA,NA,NA,49,NA
In-Person,In-person,In-person,In-person,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,195,NA,NA,NA,49,NA
In-Person,In-person,In-person,In-person,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,195,NA,NA,NA,49,NA
In-Person,In-person,In-person,In-person,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,195,NA,NA,NA,49,NA
In-Person,In-person,In-person,In-person,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,195,NA,NA,NA,49,NA
In-Person,In-person,In-person,In-person,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,195,NA,NA,NA,49,NA
In-Person,In-person,In-person,In-person,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,195,NA,NA,NA,49,NA
In-Person,In-person,In-person,In-person,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,1424,NA,NA,NA,204,NA
In-Person,In-person,In-person,In-person,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,1424,NA,NA,NA,204,NA
In-Person,In-person,In-person,In-person,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,1424,NA,NA,NA,204,NA
In-Person,In-person,In-person,In-person,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,1424,NA,NA,NA,204,NA
In-Person,In-person,In-person,In-person,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,1424,NA,NA,NA,204,NA
In-Person,In-person,In-person,In-person,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,1424,NA,NA,NA,204,NA
In-Person,In-person,In-person,In-person,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,1424,NA,NA,NA,204,NA
In-Person,In-person,In-person,In-person,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,1424,NA,NA,NA,204,NA
In-Person,In-person,In-person,In-person,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,1424,NA,NA,NA,204,NA
In-Person,In-person,In-person,In-person,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,1424,NA,NA,NA,204,NA
In-Person,In-person,In-person,In-person,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,2273,NA,NA,NA,223,NA
In-Person,In-person,In-person,In-person,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,2273,NA,NA,NA,223,NA
In-Person,In-person,In-person,In-person,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,2273,NA,NA,NA,223,NA
In-Person,In-person,In-person,In-person,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,2273,NA,NA,NA,223,NA
In-Person,In-person,In-person,In-person,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,2273,NA,NA,NA,223,NA
In-Person,In-person,In-person,In-person,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,2273,NA,NA,NA,223,NA
In-Person,In-person,In-person,In-person,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,2273,NA,NA,NA,223,NA
In-Person,In-person,In-person,In-person,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,2273,NA,NA,NA,223,NA
In-Person,In-person,In-person,In-person,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,2273,NA,NA,NA,223,NA
In-Person,In-person,In-person,In-person,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,2273,NA,NA,NA,223,NA
Hybrid,In-person,Hybrid,Hybrid,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,6310,NA,NA,NA,878,NA
Hybrid,In-person,Hybrid,Hybrid,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,6310,NA,NA,NA,878,NA
In-Person,In-person,In-person,In-person,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,6310,NA,NA,NA,878,NA
In-Person,In-person,In-person,In-person,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,6310,NA,NA,NA,878,NA
Virtual,In-person,Virtual,Virtual,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,6310,NA,NA,NA,878,NA
Hybrid,In-person,Hybrid,Hybrid,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,6310,NA,NA,NA,878,NA
Hybrid,In-person,Hybrid,Hybrid,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,6310,NA,NA,NA,878,NA
In-Person,In-person,In-person,In-person,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,6310,NA,NA,NA,878,NA
In-Person,In-person,In-person,In-person,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,6310,NA,NA,NA,878,NA
In-Person,In-person,In-person,In-person,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,6310,NA,NA,NA,878,NA
In-Person,In-person,In-person,In-person,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,56,NA,NA,NA,20,NA
In-Person,In-person,In-person,In-person,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,56,NA,NA,NA,20,NA
In-Person,In-person,In-person,In-person,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,56,NA,NA,NA,20,NA
In-Person,In-person,In-person,In-person,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,56,NA,NA,NA,20,NA
In-Person,In-person,In-person,In-person,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,56,NA,NA,NA,20,NA
In-Person,In-person,In-person,In-person,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,56,NA,NA,NA,20,NA
In-Person,In-person,In-person,In-person,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,56,NA,NA,NA,20,NA
In-Person,In-person,In-person,In-person,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,56,NA,NA,NA,20,NA
In-Person,In-person,In-person,In-person,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,56,NA,NA,NA,20,NA
In-Person,In-person,In-person,In-person,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,56,NA,NA,NA,20,NA
In-Person,In-person,In-person,In-person,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,431,NA,NA,NA,72,NA
In-Person,In-person,In-person,In-person,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,431,NA,NA,NA,72,NA
In-Person,In-person,In-person,In-person,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,431,NA,NA,NA,72,NA
In-Person,In-person,In-person,In-person,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,431,NA,NA,NA,72,NA
In-Person,In-person,In-person,In-person,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,431,NA,NA,NA,72,NA
In-Person,In-person,In-person,In-person,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,431,NA,NA,NA,72,NA
In-Person,In-person,In-person,In-person,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,431,NA,NA,NA,72,NA
In-Person,In-person,In-person,In-person,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,431,NA,NA,NA,72,NA
In-Person,In-person,In-person,In-person,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,431,NA,NA,NA,72,NA
In-Person,In-person,In-person,In-person,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,431,NA,NA,NA,72,NA
Hybrid,In-person,Hybrid,Hybrid,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,13734,NA,NA,NA,2055,NA
Hybrid,In-person,Hybrid,Hybrid,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,13734,NA,NA,NA,2055,NA
Hybrid,In-person,Hybrid,Hybrid,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,13734,NA,NA,NA,2055,NA
Hybrid,In-person,Hybrid,Hybrid,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,13734,NA,NA,NA,2055,NA
Virtual,Virtual,Virtual,Virtual,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,13734,NA,NA,NA,2055,NA
Hybrid,In-person,Hybrid,Hybrid,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,13734,NA,NA,NA,2055,NA
Hybrid,In-person,Hybrid,Hybrid,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,13734,NA,NA,NA,2055,NA
In-Person,In-person,In-person,In-person,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,13734,NA,NA,NA,2055,NA
In-Person,In-person,In-person,In-person,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,13734,NA,NA,NA,2055,NA
In-Person,In-person,In-person,In-person,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,13734,NA,NA,NA,2055,NA
In-Person,In-person,In-person,In-person,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,141,NA,NA,NA,28,NA
In-Person,In-person,In-person,In-person,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,141,NA,NA,NA,28,NA
In-Person,In-person,In-person,In-person,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,141,NA,NA,NA,28,NA
In-Person,In-person,In-person,In-person,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,141,NA,NA,NA,28,NA
In-Person,In-person,In-person,In-person,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,141,NA,NA,NA,28,NA
In-Person,In-person,In-person,In-person,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,141,NA,NA,NA,28,NA
In-Person,In-person,In-person,In-person,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,141,NA,NA,NA,28,NA
In-Person,In-person,In-person,In-person,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,141,NA,NA,NA,28,NA
In-Person,In-person,In-person,In-person,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,141,NA,NA,NA,28,NA
In-Person,In-person,In-person,In-person,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,141,NA,NA,NA,28,NA
Hybrid,Hybrid,Hybrid,Hybrid,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,1312,NA,NA,NA,218,NA
Hybrid,Hybrid,Hybrid,Hybrid,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,1312,NA,NA,NA,218,NA
Hybrid,Hybrid,Hybrid,Hybrid,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,1312,NA,NA,NA,218,NA
Virtual,Virtual,Virtual,Virtual,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,1312,NA,NA,NA,218,NA
Virtual,Virtual,Virtual,Virtual,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,1312,NA,NA,NA,218,NA
Virtual,Virtual,Virtual,Virtual,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,1312,NA,NA,NA,218,NA
Hybrid,Hybrid,Hybrid,Hybrid,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,1312,NA,NA,NA,218,NA
In-Person,In-person,In-person,In-person,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,1312,NA,NA,NA,218,NA
In-Person,In-person,In-person,In-person,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,1312,NA,NA,NA,218,NA
In-Person,In-person,In-person,In-person,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,1312,NA,NA,NA,218,NA
Hybrid,In-person,Hybrid,Hybrid,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,164,NA,NA,NA,37,NA
Hybrid,In-person,Hybrid,Hybrid,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,164,NA,NA,NA,37,NA
Hybrid,In-person,Hybrid,Hybrid,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,164,NA,NA,NA,37,NA
Hybrid,In-person,Hybrid,Hybrid,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,164,NA,NA,NA,37,NA
Hybrid,In-person,Hybrid,Hybrid,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,164,NA,NA,NA,37,NA
Hybrid,In-person,Hybrid,Hybrid,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,164,NA,NA,NA,37,NA
Hybrid,In-person,Hybrid,Hybrid,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,164,NA,NA,NA,37,NA
Hybrid,In-person,Hybrid,Hybrid,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,164,NA,NA,NA,37,NA
Hybrid,In-person,Hybrid,Hybrid,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,164,NA,NA,NA,37,NA
Hybrid,In-person,Hybrid,Hybrid,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,164,NA,NA,NA,37,NA
In-Person,In-person,In-person,In-person,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,8723,NA,NA,NA,1015,NA
In-Person,In-person,In-person,In-person,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,8723,NA,NA,NA,1015,NA
In-Person,In-person,In-person,In-person,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,8723,NA,NA,NA,1015,NA
In-Person,In-person,In-person,In-person,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,8723,NA,NA,NA,1015,NA
Virtual,Virtual,Virtual,Virtual,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,8723,NA,NA,NA,1015,NA
In-Person,In-person,In-person,In-person,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,8723,NA,NA,NA,1015,NA
In-Person,In-person,In-person,In-person,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,8723,NA,NA,NA,1015,NA
In-Person,In-person,In-person,In-person,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,8723,NA,NA,NA,1015,NA
In-Person,In-person,In-person,In-person,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,8723,NA,NA,NA,1015,NA
In-Person,In-person,In-person,In-person,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,8723,NA,NA,NA,1015,NA
In-Person,In-person,In-person,In-person,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,202,NA,NA,NA,47,NA
In-Person,In-person,In-person,In-person,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,202,NA,NA,NA,47,NA
Hybrid,In-person,Hybrid,Hybrid,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,202,NA,NA,NA,47,NA
Hybrid,Hybrid,Hybrid,Hybrid,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,202,NA,NA,NA,47,NA
In-Person,In-person,In-person,In-person,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,202,NA,NA,NA,47,NA
In-Person,In-person,In-person,In-person,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,202,NA,NA,NA,47,NA
In-Person,In-person,In-person,In-person,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,202,NA,NA,NA,47,NA
In-Person,In-person,In-person,In-person,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,202,NA,NA,NA,47,NA
In-Person,In-person,In-person,In-person,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,202,NA,NA,NA,47,NA
In-Person,In-person,In-person,In-person,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,202,NA,NA,NA,47,NA
In-Person,In-person,In-person,In-person,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,645,NA,NA,NA,100,NA
In-Person,In-person,In-person,In-person,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,645,NA,NA,NA,100,NA
In-Person,In-person,In-person,In-person,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,645,NA,NA,NA,100,NA
In-Person,In-person,In-person,In-person,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,645,NA,NA,NA,100,NA
In-Person,In-person,In-person,In-person,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,645,NA,NA,NA,100,NA
In-Person,In-person,In-person,In-person,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,645,NA,NA,NA,100,NA
In-Person,In-person,In-person,In-person,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,645,NA,NA,NA,100,NA
In-Person,In-person,In-person,In-person,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,645,NA,NA,NA,100,NA
In-Person,In-person,In-person,In-person,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,645,NA,NA,NA,100,NA
In-Person,In-person,In-person,In-person,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,645,NA,NA,NA,100,NA
In-Person,In-person,In-person,In-person,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,20299,NA,NA,NA,2996,NA
In-Person,In-person,In-person,In-person,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,20299,NA,NA,NA,2996,NA
In-Person,In-person,In-person,In-person,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,20299,NA,NA,NA,2996,NA
In-Person,In-person,In-person,In-person,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,20299,NA,NA,NA,2996,NA
In-Person,In-person,In-person,In-person,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,20299,NA,NA,NA,2996,NA
In-Person,In-person,In-person,In-person,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,20299,NA,NA,NA,2996,NA
In-Person,In-person,In-person,In-person,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,20299,NA,NA,NA,2996,NA
In-Person,In-person,In-person,In-person,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,20299,NA,NA,NA,2996,NA
In-Person,In-person,In-person,In-person,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,20299,NA,NA,NA,2996,NA
In-Person,In-person,In-person,In-person,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,20299,NA,NA,NA,2996,NA
In-Person,In-person,In-person,In-person,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,230,NA,NA,NA,65,NA
In-Person,In-person,In-person,In-person,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,230,NA,NA,NA,65,NA
In-Person,In-person,In-person,In-person,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,230,NA,NA,NA,65,NA
In-Person,In-person,In-person,In-person,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,230,NA,NA,NA,65,NA
In-Person,In-person,In-person,In-person,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,230,NA,NA,NA,65,NA
In-Person,In-person,In-person,In-person,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,230,NA,NA,NA,65,NA
In-Person,In-person,In-person,In-person,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,230,NA,NA,NA,65,NA
In-Person,In-person,In-person,In-person,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,230,NA,NA,NA,65,NA
In-Person,In-person,In-person,In-person,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,230,NA,NA,NA,65,NA
In-Person,In-person,In-person,In-person,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,230,NA,NA,NA,65,NA
In-Person,In-person,In-person,In-person,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,220,NA,NA,NA,63,NA
In-Person,In-person,In-person,In-person,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,220,NA,NA,NA,63,NA
In-Person,In-person,In-person,In-person,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,220,NA,NA,NA,63,NA
In-Person,In-person,In-person,In-person,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,220,NA,NA,NA,63,NA
In-Person,In-person,In-person,In-person,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,220,NA,NA,NA,63,NA
In-Person,In-person,In-person,In-person,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,220,NA,NA,NA,63,NA
In-Person,In-person,In-person,In-person,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,220,NA,NA,NA,63,NA
In-Person,In-person,In-person,In-person,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,220,NA,NA,NA,63,NA
In-Person,In-person,In-person,In-person,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,220,NA,NA,NA,63,NA
In-Person,In-person,In-person,In-person,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,220,NA,NA,NA,63,NA
Hybrid,In-person,Hybrid,Hybrid,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,1926,NA,NA,NA,322,NA
Hybrid,In-person,Hybrid,Hybrid,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,1926,NA,NA,NA,322,NA
Hybrid,In-person,Hybrid,Hybrid,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,1926,NA,NA,NA,322,NA
Hybrid,In-person,Hybrid,Hybrid,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,1926,NA,NA,NA,322,NA
Hybrid,In-person,Hybrid,Hybrid,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,1926,NA,NA,NA,322,NA
Hybrid,In-person,Hybrid,Hybrid,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,1926,NA,NA,NA,322,NA
Hybrid,In-person,Hybrid,Hybrid,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,1926,NA,NA,NA,322,NA
Hybrid,In-person,Hybrid,Hybrid,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,1926,NA,NA,NA,322,NA
Hybrid,In-person,Hybrid,Hybrid,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,1926,NA,NA,NA,322,NA
Hybrid,In-person,Hybrid,Hybrid,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,1926,NA,NA,NA,322,NA
Hybrid,Hybrid,Hybrid,Hybrid,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,1125,NA,NA,NA,165,NA
Hybrid,Hybrid,Hybrid,Hybrid,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,1125,NA,NA,NA,165,NA
Hybrid,Hybrid,Hybrid,Hybrid,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,1125,NA,NA,NA,165,NA
Hybrid,Hybrid,Hybrid,Hybrid,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,1125,NA,NA,NA,165,NA
Hybrid,Hybrid,Hybrid,Hybrid,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,1125,NA,NA,NA,165,NA
Hybrid,Hybrid,Hybrid,Hybrid,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,1125,NA,NA,NA,165,NA
Hybrid,Hybrid,Hybrid,Hybrid,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,1125,NA,NA,NA,165,NA
In-Person,In-person,In-person,In-person,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,1125,NA,NA,NA,165,NA
In-Person,In-person,In-person,In-person,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,1125,NA,NA,NA,165,NA
In-Person,In-person,In-person,In-person,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,1125,NA,NA,NA,165,NA
In-Person,In-person,In-person,In-person,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,2540,NA,NA,NA,409,NA
In-Person,In-person,In-person,In-person,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,2540,NA,NA,NA,409,NA
In-Person,In-person,In-person,In-person,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,2540,NA,NA,NA,409,NA
Virtual,Virtual,Virtual,Virtual,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,2540,NA,NA,NA,409,NA
Virtual,Virtual,Virtual,Virtual,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,2540,NA,NA,NA,409,NA
In-Person,In-person,In-person,In-person,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,2540,NA,NA,NA,409,NA
In-Person,In-person,In-person,In-person,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,2540,NA,NA,NA,409,NA
In-Person,In-person,In-person,In-person,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,2540,NA,NA,NA,409,NA
In-Person,In-person,In-person,In-person,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,2540,NA,NA,NA,409,NA
In-Person,In-person,In-person,In-person,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,2540,NA,NA,NA,409,NA
Hybrid,In-person,Hybrid,Hybrid,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,5587,NA,NA,NA,716,NA
Hybrid,In-person,Hybrid,Hybrid,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,5587,NA,NA,NA,716,NA
Hybrid,In-person,Hybrid,Hybrid,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,5587,NA,NA,NA,716,NA
Hybrid,In-person,Hybrid,Hybrid,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,5587,NA,NA,NA,716,NA
Hybrid,In-person,Hybrid,Hybrid,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,5587,NA,NA,NA,716,NA
Hybrid,In-person,Hybrid,Hybrid,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,5587,NA,NA,NA,716,NA
Hybrid,In-person,Hybrid,Hybrid,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,5587,NA,NA,NA,716,NA
In-Person,In-person,In-person,In-person,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,5587,NA,NA,NA,716,NA
In-Person,In-person,In-person,In-person,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,5587,NA,NA,NA,716,NA
In-Person,In-person,In-person,In-person,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,5587,NA,NA,NA,716,NA
Virtual,Virtual,Virtual,Virtual,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,157,NA,NA,NA,34,NA
Virtual,Virtual,Virtual,Virtual,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,157,NA,NA,NA,34,NA
Hybrid,Hybrid,Hybrid,Hybrid,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,157,NA,NA,NA,34,NA
In-Person,In-person,In-person,In-person,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,157,NA,NA,NA,34,NA
In-Person,In-person,In-person,In-person,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,157,NA,NA,NA,34,NA
